R,L,V_in,Frequency_Hz,V_R,V_L,gain_bas,gain_haut,phase_V_R_rad,phase_V_L_rad
100.0,1.0,24.0,29.76,0.47159130486046447,0.8818172379694129,0.47159130486046447,0.8818172379694129,-1.0797018432871655,0.49109448350773105
100.0,1.0,24.0,69.52,0.22316070327606508,0.9747816681253972,0.22316070327606508,0.9747816681253972,-1.34574058016017,0.22505574663472633
100.0,1.0,24.0,162.38,0.0975464520733183,0.9952309730348567,0.0975464520733183,0.9952309730348567,-1.4730945110877027,0.09770181570719393
100.0,1.0,24.0,379.27,0.04192659507775247,0.9991206937228286,0.04192659507775247,0.9991206937228286,-1.5288574386205336,0.041938888174364024
100.0,1.0,24.0,885.87,0.01796304916828972,0.9998386514156059,0.01796304916828972,0.9998386514156059,-1.552832311460066,0.01796401533483075
100.0,1.0,24.0,2069.14,0.007691612706097571,0.9999704191094752,0.007691612706097571,0.9999704191094752,-1.563104638246311,0.007691688548579439
100.0,1.0,24.0,4832.93,0.003293117841593171,0.9999945776727399,0.003293117841593171,0.9999945776727399,-1.5675032030011822,0.0032931237937269616
100.0,1.0,24.0,11288.38,0.0014098992495509008,0.9999990060915591,0.0014098992495509008,0.9999990060915591,-1.5693864270782385,0.0014098997166546749
100.0,1.0,24.0,26366.51,0.0006036252583173519,0.9999998178182572,0.0006036252583173519,0.9999998178182572,-1.5701927014998531,0.0006036252949738551
100.0,1.0,24.0,61584.82,0.0002584320905332565,0.9999999666064268,0.0002584320905332565,0.9999999666064268,-1.5705378947016713,0.00025843209340991355
100.0,1.0,24.0,143844.99,0.0001106433683353946,0.9999999938790224,0.0001106433683353946,0.9999999938790224,-1.5706856834258958,0.00011064336856114313
100.0,1.0,24.0,335981.83,4.7370104184898734e-05,0.9999999988780365,4.7370104184898734e-05,0.9999999988780365,-1.5707489566896038,4.737010420261458e-05
100.0,1.0,24.0,784759.97,2.0280716288212885e-05,0.9999999997943463,2.0280716288212885e-05,0.9999999997943463,-1.570776046079623,2.0280716289603154e-05
100.0,1.0,24.0,1832980.71,8.68284877290912e-06,0.999999999962304,8.68284877290912e-06,0.999999999962304,-1.570787643940121,8.682848773018223e-06
100.0,1.0,24.0,4281332.4,3.7174161737779484e-06,0.9999999999930904,3.7174161737779484e-06,0.9999999999930904,-1.5707926093827518,3.71741617378651e-06
100.0,1.0,24.0,10000000.0,1.591549430916938e-06,0.9999999999987335,1.591549430916938e-06,0.9999999999987335,-1.5707947352107436,1.5915494309176097e-06
215.44,0.0001,1.0,1.0,0.9999999999957471,2.916443235774631e-06,0.9999999999957471,2.916443235774631e-06,-2.9164432357787654e-06,1.5707934103137684
215.44,0.0001,1.0,2.34,0.9999999999767132,6.82447717158274e-06,0.9999999999767132,6.82447717158274e-06,-6.824477171635713e-06,1.5707895023127207
215.44,0.0001,1.0,5.46,0.9999999998732165,1.5923780065378336e-05,0.9999999998732165,1.5923780065378336e-05,-1.5923780066051294e-05,1.5707804030108978
215.44,0.0001,1.0,12.74,0.9999999993097349,3.715548679827967e-05,0.9999999993097349,3.715548679827967e-05,-3.715548680682871e-05,1.5707591713098275
215.44,0.0001,1.0,29.76,0.9999999962334573,8.679335037011127e-05,0.9999999962334573,8.679335037011127e-05,-8.679335047908156e-05,1.5707095334452092
215.44,0.0001,1.0,69.52,0.9999999794459895,0.0002027511295845657,0.9999999794459895,0.0002027511295845657,-0.000202751130973682,1.570593575663946
215.44,0.0001,1.0,162.38,0.9999998878647743,0.0004735719995229896,0.9999998878647743,0.0004735719995229896,-0.0004735720172243581,1.5703227547775807
215.44,0.0001,1.0,379.27,0.9999993882504692,0.0011061187493689084,0.9999993882504692,0.0011061187493689084,-0.001106118974924839,1.5696902078200798
215.44,0.0001,1.0,885.87,0.9999966625491766,0.002583580946683525,0.9999966625491766,0.002583580946683525,-0.0025835838208788145,1.5682127429740063
215.44,0.0001,1.0,2069.14,0.9999817927249899,0.006034419484560824,0.9999817927249899,0.006034419484560824,-0.006034456108272579,1.5647618706866446
215.44,0.0001,1.0,4832.93,0.9999006807650486,0.014093566106291696,0.9999006807650486,0.014093566106291696,-0.014094032712230064,1.5567022940826685
215.44,0.0001,1.0,11288.38,0.9994585137372254,0.03290409272684347,0.9994585137372254,0.03290409272684347,-0.03291003305157195,1.5378862937433273
215.44,0.0001,1.0,26366.51,0.9970565168794335,0.0766700863978373,0.9970565168794335,0.0766700863978373,-0.07674540078166914,1.4940509260132264
215.44,0.0001,1.0,61584.82,0.9842504140293091,0.17677987012987018,0.9842504140293091,0.17677987012987018,-0.17771382647983677,1.3930825003150604
215.44,0.0001,1.0,143844.99,0.9221414549411656,0.3868528623120037,0.9221414549411656,0.3868528623120037,-0.3972162815414675,1.173580045253429
215.44,0.0001,1.0,335981.83,0.7142585638869672,0.6998819214082667,0.7142585638869672,0.6998819214082667,-0.7752321669059417,0.7955641598889549
215.44,0.0001,1.0,784759.97,0.40037865282930446,0.9163497882133171,0.40037865282930446,0.9163497882133171,-1.1588662993540326,0.41193002744086404
215.44,0.0001,1.0,1832980.71,0.18387383716669345,0.9829498522333662,0.18387383716669345,0.9829498522333662,-1.3858702846515687,0.18492604214332792
215.44,0.0001,1.0,4281332.4,0.07983239719062629,0.9968083007072113,0.07983239719062629,0.9968083007072113,-1.4908788873540928,0.07991743944080308
215.44,0.0001,1.0,10000000.0,0.03426820246009965,0.9994126726733825,0.03426820246009965,0.9994126726733825,-1.5365214138743641,0.034274912920533786
215.44,0.0001,6.75,1.0,0.9999999999957471,2.916443235774631e-06,0.9999999999957471,2.916443235774631e-06,-2.9164432357787654e-06,1.5707934103137684
215.44,0.0001,6.75,2.34,0.9999999999767132,6.82447717158274e-06,0.9999999999767132,6.82447717158274e-06,-6.824477171635713e-06,1.5707895023127207
215.44,0.0001,6.75,5.46,0.9999999998732165,1.5923780065378336e-05,0.9999999998732165,1.5923780065378336e-05,-1.5923780066051294e-05,1.5707804030108978
215.44,0.0001,6.75,12.74,0.9999999993097349,3.715548679827967e-05,0.9999999993097349,3.715548679827967e-05,-3.715548680682871e-05,1.5707591713098275
215.44,0.0001,6.75,29.76,0.9999999962334573,8.679335037011127e-05,0.9999999962334573,8.679335037011127e-05,-8.679335047908156e-05,1.5707095334452092
215.44,0.0001,6.75,69.52,0.9999999794459895,0.0002027511295845657,0.9999999794459895,0.0002027511295845657,-0.000202751130973682,1.570593575663946
215.44,0.0001,6.75,162.38,0.9999998878647743,0.0004735719995229896,0.9999998878647743,0.0004735719995229896,-0.0004735720172243581,1.5703227547775807
215.44,0.0001,6.75,379.27,0.9999993882504692,0.0011061187493689084,0.9999993882504692,0.0011061187493689084,-0.001106118974924839,1.5696902078200798
215.44,0.0001,6.75,885.87,0.9999966625491766,0.002583580946683525,0.9999966625491766,0.002583580946683525,-0.0025835838208788145,1.5682127429740063
215.44,0.0001,6.75,2069.14,0.9999817927249899,0.006034419484560824,0.9999817927249899,0.006034419484560824,-0.006034456108272579,1.5647618706866446
215.44,0.0001,6.75,4832.93,0.9999006807650486,0.014093566106291696,0.9999006807650486,0.014093566106291696,-0.014094032712230064,1.5567022940826685
215.44,0.0001,6.75,11288.38,0.9994585137372254,0.03290409272684347,0.9994585137372254,0.03290409272684347,-0.03291003305157195,1.5378862937433273
215.44,0.0001,6.75,26366.51,0.9970565168794335,0.0766700863978373,0.9970565168794335,0.0766700863978373,-0.07674540078166914,1.4940509260132264
215.44,0.0001,6.75,61584.82,0.9842504140293091,0.17677987012987018,0.9842504140293091,0.17677987012987018,-0.17771382647983677,1.3930825003150604
215.44,0.0001,6.75,143844.99,0.9221414549411656,0.3868528623120037,0.9221414549411656,0.3868528623120037,-0.3972162815414675,1.173580045253429
215.44,0.0001,6.75,335981.83,0.7142585638869672,0.6998819214082667,0.7142585638869672,0.6998819214082667,-0.7752321669059417,0.7955641598889549
215.44,0.0001,6.75,784759.97,0.40037865282930446,0.9163497882133171,0.40037865282930446,0.9163497882133171,-1.1588662993540326,0.41193002744086404
215.44,0.0001,6.75,1832980.71,0.18387383716669345,0.9829498522333662,0.18387383716669345,0.9829498522333662,-1.3858702846515687,0.18492604214332792
215.44,0.0001,6.75,4281332.4,0.07983239719062629,0.9968083007072113,0.07983239719062629,0.9968083007072113,-1.4908788873540928,0.07991743944080308
215.44,0.0001,6.75,10000000.0,0.03426820246009965,0.9994126726733825,0.03426820246009965,0.9994126726733825,-1.5365214138743641,0.034274912920533786
215.44,0.0001,12.5,1.0,0.9999999999957471,2.916443235774631e-06,0.9999999999957471,2.916443235774631e-06,-2.9164432357787654e-06,1.5707934103137684
215.44,0.0001,12.5,2.34,0.9999999999767132,6.82447717158274e-06,0.9999999999767132,6.82447717158274e-06,-6.824477171635713e-06,1.5707895023127207
215.44,0.0001,12.5,5.46,0.9999999998732165,1.5923780065378336e-05,0.9999999998732165,1.5923780065378336e-05,-1.5923780066051294e-05,1.5707804030108978
215.44,0.0001,12.5,12.74,0.9999999993097349,3.715548679827967e-05,0.9999999993097349,3.715548679827967e-05,-3.715548680682871e-05,1.5707591713098275
215.44,0.0001,12.5,29.76,0.9999999962334573,8.679335037011127e-05,0.9999999962334573,8.679335037011127e-05,-8.679335047908156e-05,1.5707095334452092
215.44,0.0001,12.5,69.52,0.9999999794459895,0.0002027511295845657,0.9999999794459895,0.0002027511295845657,-0.000202751130973682,1.570593575663946
215.44,0.0001,12.5,162.38,0.9999998878647743,0.0004735719995229896,0.9999998878647743,0.0004735719995229896,-0.0004735720172243581,1.5703227547775807
215.44,0.0001,12.5,379.27,0.9999993882504692,0.0011061187493689084,0.9999993882504692,0.0011061187493689084,-0.001106118974924839,1.5696902078200798
215.44,0.0001,12.5,885.87,0.9999966625491766,0.002583580946683525,0.9999966625491766,0.002583580946683525,-0.0025835838208788145,1.5682127429740063
215.44,0.0001,12.5,2069.14,0.9999817927249899,0.006034419484560824,0.9999817927249899,0.006034419484560824,-0.006034456108272579,1.5647618706866446
215.44,0.0001,12.5,4832.93,0.9999006807650486,0.014093566106291696,0.9999006807650486,0.014093566106291696,-0.014094032712230064,1.5567022940826685
215.44,0.0001,12.5,11288.38,0.9994585137372254,0.03290409272684347,0.9994585137372254,0.03290409272684347,-0.03291003305157195,1.5378862937433273
215.44,0.0001,12.5,26366.51,0.9970565168794335,0.0766700863978373,0.9970565168794335,0.0766700863978373,-0.07674540078166914,1.4940509260132264
215.44,0.0001,12.5,61584.82,0.9842504140293091,0.17677987012987018,0.9842504140293091,0.17677987012987018,-0.17771382647983677,1.3930825003150604
215.44,0.0001,12.5,143844.99,0.9221414549411656,0.3868528623120037,0.9221414549411656,0.3868528623120037,-0.3972162815414675,1.173580045253429
215.44,0.0001,12.5,335981.83,0.7142585638869672,0.6998819214082667,0.7142585638869672,0.6998819214082667,-0.7752321669059417,0.7955641598889549
215.44,0.0001,12.5,784759.97,0.40037865282930446,0.9163497882133171,0.40037865282930446,0.9163497882133171,-1.1588662993540326,0.41193002744086404
215.44,0.0001,12.5,1832980.71,0.18387383716669345,0.9829498522333662,0.18387383716669345,0.9829498522333662,-1.3858702846515687,0.18492604214332792
215.44,0.0001,12.5,4281332.4,0.07983239719062629,0.9968083007072113,0.07983239719062629,0.9968083007072113,-1.4908788873540928,0.07991743944080308
215.44,0.0001,12.5,10000000.0,0.03426820246009965,0.9994126726733825,0.03426820246009965,0.9994126726733825,-1.5365214138743641,0.034274912920533786
215.44,0.0001,18.25,1.0,0.9999999999957471,2.916443235774631e-06,0.9999999999957471,2.916443235774631e-06,-2.9164432357787654e-06,1.5707934103137684
215.44,0.0001,18.25,2.34,0.9999999999767132,6.82447717158274e-06,0.9999999999767132,6.82447717158274e-06,-6.824477171635713e-06,1.5707895023127207
215.44,0.0001,18.25,5.46,0.9999999998732165,1.5923780065378336e-05,0.9999999998732165,1.5923780065378336e-05,-1.5923780066051294e-05,1.5707804030108978
215.44,0.0001,18.25,12.74,0.9999999993097349,3.715548679827967e-05,0.9999999993097349,3.715548679827967e-05,-3.715548680682871e-05,1.5707591713098275
215.44,0.0001,18.25,29.76,0.9999999962334573,8.679335037011127e-05,0.9999999962334573,8.679335037011127e-05,-8.679335047908156e-05,1.5707095334452092
215.44,0.0001,18.25,69.52,0.9999999794459895,0.0002027511295845657,0.9999999794459895,0.0002027511295845657,-0.000202751130973682,1.570593575663946
215.44,0.0001,18.25,162.38,0.9999998878647743,0.0004735719995229896,0.9999998878647743,0.0004735719995229896,-0.0004735720172243581,1.5703227547775807
215.44,0.0001,18.25,379.27,0.9999993882504692,0.0011061187493689084,0.9999993882504692,0.0011061187493689084,-0.001106118974924839,1.5696902078200798
215.44,0.0001,18.25,885.87,0.9999966625491766,0.002583580946683525,0.9999966625491766,0.002583580946683525,-0.0025835838208788145,1.5682127429740063
215.44,0.0001,18.25,2069.14,0.9999817927249899,0.006034419484560824,0.9999817927249899,0.006034419484560824,-0.006034456108272579,1.5647618706866446
215.44,0.0001,18.25,4832.93,0.9999006807650486,0.014093566106291696,0.9999006807650486,0.014093566106291696,-0.014094032712230064,1.5567022940826685
215.44,0.0001,18.25,11288.38,0.9994585137372254,0.03290409272684347,0.9994585137372254,0.03290409272684347,-0.03291003305157195,1.5378862937433273
215.44,0.0001,18.25,26366.51,0.9970565168794335,0.0766700863978373,0.9970565168794335,0.0766700863978373,-0.07674540078166914,1.4940509260132264
215.44,0.0001,18.25,61584.82,0.9842504140293091,0.17677987012987018,0.9842504140293091,0.17677987012987018,-0.17771382647983677,1.3930825003150604
215.44,0.0001,18.25,143844.99,0.9221414549411656,0.3868528623120037,0.9221414549411656,0.3868528623120037,-0.3972162815414675,1.173580045253429
215.44,0.0001,18.25,335981.83,0.7142585638869672,0.6998819214082667,0.7142585638869672,0.6998819214082667,-0.7752321669059417,0.7955641598889549
215.44,0.0001,18.25,784759.97,0.40037865282930446,0.9163497882133171,0.40037865282930446,0.9163497882133171,-1.1588662993540326,0.41193002744086404
215.44,0.0001,18.25,1832980.71,0.18387383716669345,0.9829498522333662,0.18387383716669345,0.9829498522333662,-1.3858702846515687,0.18492604214332792
215.44,0.0001,18.25,4281332.4,0.07983239719062629,0.9968083007072113,0.07983239719062629,0.9968083007072113,-1.4908788873540928,0.07991743944080308
215.44,0.0001,18.25,10000000.0,0.03426820246009965,0.9994126726733825,0.03426820246009965,0.9994126726733825,-1.5365214138743641,0.034274912920533786
215.44,0.0001,24.0,1.0,0.9999999999957471,2.916443235774631e-06,0.9999999999957471,2.916443235774631e-06,-2.9164432357787654e-06,1.5707934103137684
215.44,0.0001,24.0,2.34,0.9999999999767132,6.82447717158274e-06,0.9999999999767132,6.82447717158274e-06,-6.824477171635713e-06,1.5707895023127207
215.44,0.0001,24.0,5.46,0.9999999998732165,1.5923780065378336e-05,0.9999999998732165,1.5923780065378336e-05,-1.5923780066051294e-05,1.5707804030108978
215.44,0.0001,24.0,12.74,0.9999999993097349,3.715548679827967e-05,0.9999999993097349,3.715548679827967e-05,-3.715548680682871e-05,1.5707591713098275
215.44,0.0001,24.0,29.76,0.9999999962334573,8.679335037011127e-05,0.9999999962334573,8.679335037011127e-05,-8.679335047908156e-05,1.5707095334452092
215.44,0.0001,24.0,69.52,0.9999999794459895,0.0002027511295845657,0.9999999794459895,0.0002027511295845657,-0.000202751130973682,1.570593575663946
215.44,0.0001,24.0,162.38,0.9999998878647743,0.0004735719995229896,0.9999998878647743,0.0004735719995229896,-0.0004735720172243581,1.5703227547775807
215.44,0.0001,24.0,379.27,0.9999993882504692,0.0011061187493689084,0.9999993882504692,0.0011061187493689084,-0.001106118974924839,1.5696902078200798
215.44,0.0001,24.0,885.87,0.9999966625491766,0.002583580946683525,0.9999966625491766,0.002583580946683525,-0.0025835838208788145,1.5682127429740063
215.44,0.0001,24.0,2069.14,0.9999817927249899,0.006034419484560824,0.9999817927249899,0.006034419484560824,-0.006034456108272579,1.5647618706866446
215.44,0.0001,24.0,4832.93,0.9999006807650486,0.014093566106291696,0.9999006807650486,0.014093566106291696,-0.014094032712230064,1.5567022940826685
215.44,0.0001,24.0,11288.38,0.9994585137372254,0.03290409272684347,0.9994585137372254,0.03290409272684347,-0.03291003305157195,1.5378862937433273
215.44,0.0001,24.0,26366.51,0.9970565168794335,0.0766700863978373,0.9970565168794335,0.0766700863978373,-0.07674540078166914,1.4940509260132264
215.44,0.0001,24.0,61584.82,0.9842504140293091,0.17677987012987018,0.9842504140293091,0.17677987012987018,-0.17771382647983677,1.3930825003150604
215.44,0.0001,24.0,143844.99,0.9221414549411656,0.3868528623120037,0.9221414549411656,0.3868528623120037,-0.3972162815414675,1.173580045253429
215.44,0.0001,24.0,335981.83,0.7142585638869672,0.6998819214082667,0.7142585638869672,0.6998819214082667,-0.7752321669059417,0.7955641598889549
215.44,0.0001,24.0,784759.97,0.40037865282930446,0.9163497882133171,0.40037865282930446,0.9163497882133171,-1.1588662993540326,0.41193002744086404
215.44,0.0001,24.0,1832980.71,0.18387383716669345,0.9829498522333662,0.18387383716669345,0.9829498522333662,-1.3858702846515687,0.18492604214332792
215.44,0.0001,24.0,4281332.4,0.07983239719062629,0.9968083007072113,0.07983239719062629,0.9968083007072113,-1.4908788873540928,0.07991743944080308
215.44,0.0001,24.0,10000000.0,0.03426820246009965,0.9994126726733825,0.03426820246009965,0.9994126726733825,-1.5365214138743641,0.034274912920533786
215.44,0.000278,1.0,1.0,0.9999999999671325,8.107712195221475e-06,0.9999999999671325,8.107712195221475e-06,-8.107712195310302e-06,1.570788219085664
215.44,0.000278,1.0,2.34,0.9999999998200306,1.8972046534027425e-05,0.9999999998200306,1.8972046534027425e-05,-1.8972046535165553e-05,1.5707773547438937
215.44,0.000278,1.0,5.46,0.9999999990201672,4.4268108543988885e-05,0.9999999990201672,4.4268108543988885e-05,-4.426810855844734e-05,1.5707520586864316
215.44,0.000278,1.0,12.74,0.9999999946653552,0.00010329225281948906,0.9999999946653552,0.00010329225281948906,-0.00010329225300316489,1.5706930345412116
215.44,0.000278,1.0,29.76,0.9999999708906515,0.00024128550791405735,0.9999999708906515,0.00024128550791405735,-0.0002412855102552787,1.5705550412847287
215.44,0.000278,1.0,69.52,0.9999998411504183,0.0005636480622950495,0.9999998411504183,0.0005636480622950495,-0.0005636480921401377,1.5702326787027934
215.44,0.000278,1.0,162.38,0.9999991333751027,0.0013165291653653927,0.9999991333751027,0.0013165291653653927,-0.001316529545677842,1.5694797972491101
215.44,0.000278,1.0,379.27,0.9999952721841151,0.003074997466292115,0.9999952721841151,0.003074997466292115,-0.0030750023123085686,1.5677213244825974
215.44,0.000278,1.0,885.87,0.9999742077138286,0.007182193752642288,0.9999742077138286,0.007182193752642288,-0.007182255501678216,1.563614071293206
215.44,0.000278,1.0,2069.14,0.9998593127476387,0.0167736314440064,0.9998593127476387,0.0167736314440064,-0.01677441810031557,1.554021908694576
215.44,0.000278,1.0,4832.93,0.9992331897560076,0.039153958804120814,0.9992331897560076,0.039153958804120814,-0.039163969760357575,1.531632357034542
215.44,0.000278,1.0,11288.38,0.9958379055744462,0.09114200909076185,0.9958379055744462,0.09114200909076185,-0.09126866719705458,1.479527659597842
215.44,0.000278,1.0,26366.51,0.9779052045128915,0.20904882440855768,0.9779052045128915,0.20904882440855768,-0.21060219200296865,1.3601941347919286
215.44,0.000278,1.0,61584.82,0.8946732708993389,0.4467210968135244,0.8946732708993389,0.4467210968135244,-0.4630970544797139,1.1076992723151828
215.44,0.000278,1.0,143844.99,0.6509241616283046,0.759142763785896,0.6509241616283046,0.759142763785896,-0.8619951492043318,0.7088011775905645
215.44,0.000278,1.0,335981.83,0.3446142534886713,0.9387443828287048,0.3446142534886713,0.9387443828287048,-1.2189684902246567,0.3518278365702398
215.44,0.000278,1.0,784759.97,0.15526232018032843,0.987873277263952,0.15526232018032843,0.987873277263952,-1.4149033386743637,0.15589298812053254
215.44,0.000278,1.0,1832980.71,0.06713713445112866,0.9977437572732245,0.06713713445112866,0.9977437572732245,-1.503608654173174,0.06718767262172325
215.44,0.000278,1.0,4281332.4,0.02879669089654538,0.9995852893042239,0.02879669089654538,0.9995852893042239,-1.54199565447265,0.028800672322248387
215.44,0.000278,1.0,10000000.0,0.01233299754091135,0.9999239456936992,0.01233299754091135,0.9999239456936992,-1.5584630165852842,0.012333310209614153
215.44,0.000278,6.75,1.0,0.9999999999671325,8.107712195221475e-06,0.9999999999671325,8.107712195221475e-06,-8.107712195310302e-06,1.570788219085664
215.44,0.000278,6.75,2.34,0.9999999998200306,1.8972046534027425e-05,0.9999999998200306,1.8972046534027425e-05,-1.8972046535165553e-05,1.5707773547438937
215.44,0.000278,6.75,5.46,0.9999999990201672,4.4268108543988885e-05,0.9999999990201672,4.4268108543988885e-05,-4.426810855844734e-05,1.5707520586864316
215.44,0.000278,6.75,12.74,0.9999999946653552,0.00010329225281948906,0.9999999946653552,0.00010329225281948906,-0.00010329225300316489,1.5706930345412116
215.44,0.000278,6.75,29.76,0.9999999708906515,0.00024128550791405735,0.9999999708906515,0.00024128550791405735,-0.0002412855102552787,1.5705550412847287
215.44,0.000278,6.75,69.52,0.9999998411504183,0.0005636480622950495,0.9999998411504183,0.0005636480622950495,-0.0005636480921401377,1.5702326787027934
215.44,0.000278,6.75,162.38,0.9999991333751027,0.0013165291653653927,0.9999991333751027,0.0013165291653653927,-0.001316529545677842,1.5694797972491101
215.44,0.000278,6.75,379.27,0.9999952721841151,0.003074997466292115,0.9999952721841151,0.003074997466292115,-0.0030750023123085686,1.5677213244825974
215.44,0.000278,6.75,885.87,0.9999742077138286,0.007182193752642288,0.9999742077138286,0.007182193752642288,-0.007182255501678216,1.563614071293206
215.44,0.000278,6.75,2069.14,0.9998593127476387,0.0167736314440064,0.9998593127476387,0.0167736314440064,-0.01677441810031557,1.554021908694576
215.44,0.000278,6.75,4832.93,0.9992331897560076,0.039153958804120814,0.9992331897560076,0.039153958804120814,-0.039163969760357575,1.531632357034542
215.44,0.000278,6.75,11288.38,0.9958379055744462,0.09114200909076185,0.9958379055744462,0.09114200909076185,-0.09126866719705458,1.479527659597842
215.44,0.000278,6.75,26366.51,0.9779052045128915,0.20904882440855768,0.9779052045128915,0.20904882440855768,-0.21060219200296865,1.3601941347919286
215.44,0.000278,6.75,61584.82,0.8946732708993389,0.4467210968135244,0.8946732708993389,0.4467210968135244,-0.4630970544797139,1.1076992723151828
215.44,0.000278,6.75,143844.99,0.6509241616283046,0.759142763785896,0.6509241616283046,0.759142763785896,-0.8619951492043318,0.7088011775905645
215.44,0.000278,6.75,335981.83,0.3446142534886713,0.9387443828287048,0.3446142534886713,0.9387443828287048,-1.2189684902246567,0.3518278365702398
215.44,0.000278,6.75,784759.97,0.15526232018032843,0.987873277263952,0.15526232018032843,0.987873277263952,-1.4149033386743637,0.15589298812053254
215.44,0.000278,6.75,1832980.71,0.06713713445112866,0.9977437572732245,0.06713713445112866,0.9977437572732245,-1.503608654173174,0.06718767262172325
215.44,0.000278,6.75,4281332.4,0.02879669089654538,0.9995852893042239,0.02879669089654538,0.9995852893042239,-1.54199565447265,0.028800672322248387
215.44,0.000278,6.75,10000000.0,0.01233299754091135,0.9999239456936992,0.01233299754091135,0.9999239456936992,-1.5584630165852842,0.012333310209614153
215.44,0.000278,12.5,1.0,0.9999999999671325,8.107712195221475e-06,0.9999999999671325,8.107712195221475e-06,-8.107712195310302e-06,1.570788219085664
215.44,0.000278,12.5,2.34,0.9999999998200306,1.8972046534027425e-05,0.9999999998200306,1.8972046534027425e-05,-1.8972046535165553e-05,1.5707773547438937
215.44,0.000278,12.5,5.46,0.9999999990201672,4.4268108543988885e-05,0.9999999990201672,4.4268108543988885e-05,-4.426810855844734e-05,1.5707520586864316
215.44,0.000278,12.5,12.74,0.9999999946653552,0.00010329225281948906,0.9999999946653552,0.00010329225281948906,-0.00010329225300316489,1.5706930345412116
215.44,0.000278,12.5,29.76,0.9999999708906515,0.00024128550791405735,0.9999999708906515,0.00024128550791405735,-0.0002412855102552787,1.5705550412847287
215.44,0.000278,12.5,69.52,0.9999998411504183,0.0005636480622950495,0.9999998411504183,0.0005636480622950495,-0.0005636480921401377,1.5702326787027934
215.44,0.000278,12.5,162.38,0.9999991333751027,0.0013165291653653927,0.9999991333751027,0.0013165291653653927,-0.001316529545677842,1.5694797972491101
215.44,0.000278,12.5,379.27,0.9999952721841151,0.003074997466292115,0.9999952721841151,0.003074997466292115,-0.0030750023123085686,1.5677213244825974
215.44,0.000278,12.5,885.87,0.9999742077138286,0.007182193752642288,0.9999742077138286,0.007182193752642288,-0.007182255501678216,1.563614071293206
215.44,0.000278,12.5,2069.14,0.9998593127476387,0.0167736314440064,0.9998593127476387,0.0167736314440064,-0.01677441810031557,1.554021908694576
215.44,0.000278,12.5,4832.93,0.9992331897560076,0.039153958804120814,0.9992331897560076,0.039153958804120814,-0.039163969760357575,1.531632357034542
215.44,0.000278,12.5,11288.38,0.9958379055744462,0.09114200909076185,0.9958379055744462,0.09114200909076185,-0.09126866719705458,1.479527659597842
215.44,0.000278,12.5,26366.51,0.9779052045128915,0.20904882440855768,0.9779052045128915,0.20904882440855768,-0.21060219200296865,1.3601941347919286
215.44,0.000278,12.5,61584.82,0.8946732708993389,0.4467210968135244,0.8946732708993389,0.4467210968135244,-0.4630970544797139,1.1076992723151828
215.44,0.000278,12.5,143844.99,0.6509241616283046,0.759142763785896,0.6509241616283046,0.759142763785896,-0.8619951492043318,0.7088011775905645
215.44,0.000278,12.5,335981.83,0.3446142534886713,0.9387443828287048,0.3446142534886713,0.9387443828287048,-1.2189684902246567,0.3518278365702398
215.44,0.000278,12.5,784759.97,0.15526232018032843,0.987873277263952,0.15526232018032843,0.987873277263952,-1.4149033386743637,0.15589298812053254
215.44,0.000278,12.5,1832980.71,0.06713713445112866,0.9977437572732245,0.06713713445112866,0.9977437572732245,-1.503608654173174,0.06718767262172325
215.44,0.000278,12.5,4281332.4,0.02879669089654538,0.9995852893042239,0.02879669089654538,0.9995852893042239,-1.54199565447265,0.028800672322248387
215.44,0.000278,12.5,10000000.0,0.01233299754091135,0.9999239456936992,0.01233299754091135,0.9999239456936992,-1.5584630165852842,0.012333310209614153
215.44,0.000278,18.25,1.0,0.9999999999671325,8.107712195221475e-06,0.9999999999671325,8.107712195221475e-06,-8.107712195310302e-06,1.570788219085664
215.44,0.000278,18.25,2.34,0.9999999998200306,1.8972046534027425e-05,0.9999999998200306,1.8972046534027425e-05,-1.8972046535165553e-05,1.5707773547438937
215.44,0.000278,18.25,5.46,0.9999999990201672,4.4268108543988885e-05,0.9999999990201672,4.4268108543988885e-05,-4.426810855844734e-05,1.5707520586864316
215.44,0.000278,18.25,12.74,0.9999999946653552,0.00010329225281948906,0.9999999946653552,0.00010329225281948906,-0.00010329225300316489,1.5706930345412116
215.44,0.000278,18.25,29.76,0.9999999708906515,0.00024128550791405735,0.9999999708906515,0.00024128550791405735,-0.0002412855102552787,1.5705550412847287
215.44,0.000278,18.25,69.52,0.9999998411504183,0.0005636480622950495,0.9999998411504183,0.0005636480622950495,-0.0005636480921401377,1.5702326787027934
215.44,0.000278,18.25,162.38,0.9999991333751027,0.0013165291653653927,0.9999991333751027,0.0013165291653653927,-0.001316529545677842,1.5694797972491101
215.44,0.000278,18.25,379.27,0.9999952721841151,0.003074997466292115,0.9999952721841151,0.003074997466292115,-0.0030750023123085686,1.5677213244825974
215.44,0.000278,18.25,885.87,0.9999742077138286,0.007182193752642288,0.9999742077138286,0.007182193752642288,-0.007182255501678216,1.563614071293206
215.44,0.000278,18.25,2069.14,0.9998593127476387,0.0167736314440064,0.9998593127476387,0.0167736314440064,-0.01677441810031557,1.554021908694576
215.44,0.000278,18.25,4832.93,0.9992331897560076,0.039153958804120814,0.9992331897560076,0.039153958804120814,-0.039163969760357575,1.531632357034542
